idx,target,base_pred,error_type,taxonomy,dominant_pattern,yes_vote_count,known_vote_count,project,cwe,char_len,line_count,retrieval_top1_score,retrieval_pos_neg_margin_max,author_no_yes_correct,author_no_yes_pred,base_correct,best_ensemble_correct,best_ensemble_pred,bounds_keyword_count,error_handling_keyword_count,length_bucket,lifecycle_keyword_count,memory_api_count,method_pattern,null_keyword_count,old_rag_correct,old_rag_pred,patch_contrast_correct,patch_contrast_pred,positive_weighted_rag_correct,positive_weighted_rag_pred,repair_signal,retrieval_bucket,token_len_approx,yes_only_correct,yes_only_pred,zero_shot_correct,zero_shot_pred
196698,1,1,correct,correct,error_handling,2,7,tensorflow,CWE-125,2261,48,0.9257679581642151,0.004975378513336182,0,0,1,1,1,0,1,medium_2k_5k,0,0,method_disagreement,1,0,0,1,1,0,0,repair_present_override_candidate:bounds_or_shape_check,retrieval_low_margin,404,0,0,0,0
196705,1,1,correct,correct,error_handling,3,7,tensorflow,CWE-20,1242,31,0.9613152742385864,-0.00422823429107666,0,0,1,1,1,1,5,short_<2k,0,0,method_disagreement,0,0,0,0,0,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,286,1,1,1,1
196790,1,1,correct,correct,bounds,3,7,tensorflow,CWE-703,3832,80,0.9426587224006653,0.0014637112617492676,1,1,1,1,1,9,5,medium_2k_5k,0,0,method_disagreement,0,0,0,0,0,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,553,1,1,0,0
196801,1,1,correct,correct,bounds,7,7,gpac,CWE-703,6017,179,0.9481346011161804,0.003494858741760254,1,1,1,1,1,6,6,long_5k_10k,1,0,all_methods_yes,1,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1427,1,1,1,1
196829,1,1,correct,correct,error_handling,3,7,tensorflow,CWE-476,869,20,0.9527596831321716,0.0024927258491516113,1,1,1,1,1,0,1,short_<2k,0,0,method_disagreement,1,0,0,0,0,0,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,189,0,0,1,1
196834,1,1,correct,correct,error_handling,3,7,tensorflow,CWE-125,338,8,0.9184739589691162,-0.004029273986816406,0,0,1,1,1,0,1,short_<2k,0,0,method_disagreement,0,0,0,1,1,0,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,102,0,0,1,1
196841,1,1,correct,correct,bounds,6,7,furnace,CWE-703,12844,275,0.9327088594436646,0.00399017333984375,1,1,1,1,1,26,3,very_long_10k_plus,0,0,near_consensus_yes,0,1,1,0,0,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,2972,1,1,1,1
196846,1,1,correct,correct,error_handling,2,7,tensorflow,CWE-369,1159,30,0.9348767399787903,0.0,0,0,1,1,1,0,2,short_<2k,0,0,method_disagreement,0,0,0,0,0,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,217,0,0,0,0
196860,1,1,correct,correct,bounds,7,7,gpac,CWE-787,1878,66,0.9514610767364502,0.0025231242179870605,1,1,1,1,1,5,4,short_<2k,0,0,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,433,1,1,1,1
196885,1,1,correct,correct,bounds,6,7,tensorflow,CWE-703,3259,74,0.9384349584579468,-0.0030862092971801758,1,1,1,1,1,2,2,medium_2k_5k,0,0,near_consensus_yes,2,1,1,1,1,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,717,1,1,1,1
196889,1,1,correct,correct,error_handling,7,7,rpm,CWE-284,744,38,0.9468550682067871,0.0009289383888244629,1,1,1,1,1,0,5,short_<2k,0,0,all_methods_yes,2,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,201,1,1,1,1
196893,1,1,correct,correct,bounds,3,7,envoy,CWE-362,1618,33,0.9494815468788147,-0.0010811090469360352,0,0,1,1,1,5,2,short_<2k,4,0,method_disagreement,1,1,1,0,0,0,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,320,0,0,1,1
196894,1,1,correct,correct,error_handling,5,7,cryptopp,CWE-399,1059,35,0.92615807056427,0.0,1,1,1,1,1,0,4,short_<2k,0,0,method_disagreement,0,1,1,1,1,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,298,0,0,1,1
196993,1,1,correct,correct,memory_api,7,7,libjxl,CWE-369,7391,212,0.9354521632194519,0.005525529384613037,1,1,1,1,1,13,8,long_5k_10k,13,18,all_methods_yes,1,1,1,1,1,1,1,no_repair_verifier_candidate,retrieval_low_margin,1695,1,1,1,1
197015,1,1,correct,correct,error_handling,7,7,gpac,CWE-476,2728,73,0.9424921274185181,0.004356503486633301,1,1,1,1,1,0,8,medium_2k_5k,1,0,all_methods_yes,1,1,1,1,1,1,1,no_repair_verifier_candidate,retrieval_low_margin,578,1,1,1,1
197057,1,1,correct,correct,error_handling,7,7,drogon,CWE-552,883,28,0.9331737756729126,-0.0012202262878417969,1,1,1,1,1,0,6,short_<2k,0,0,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,208,1,1,1,1
197095,1,1,correct,correct,error_handling,3,7,tensorflow,CWE-369,4283,92,0.9095786809921265,0.0016223788261413574,0,0,1,1,1,0,2,medium_2k_5k,1,0,method_disagreement,2,0,0,0,0,0,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,755,1,1,1,1
197111,1,1,correct,correct,error_handling,7,7,tinyexr,CWE-20,10037,277,0.9484859108924866,0.00923067331314087,1,1,1,1,1,25,39,very_long_10k_plus,0,5,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,1974,1,1,1,1
197128,1,0,FN,conservative_consensus_false_negative,bounds,0,7,mruby,CWE-125,3787,174,0.9405497312545776,0.0,0,0,0,0,0,8,0,medium_2k_5k,0,0,all_methods_no,0,0,0,0,0,0,0,no_repair_verifier_candidate,retrieval_low_margin,978,0,0,0,0
197135,1,1,correct,correct,error_handling,7,7,linux,CWE-703,6867,280,0.9418230652809143,0.001026749610900879,1,1,1,1,1,12,27,long_5k_10k,1,2,all_methods_yes,2,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1760,1,1,1,1
197142,1,1,correct,correct,error_handling,6,7,tensorflow,CWE-476,2320,56,0.9976662397384644,0.037824392318725586,1,1,1,1,1,0,4,medium_2k_5k,0,0,near_consensus_yes,3,0,0,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_pos_margin,508,1,1,1,1
197185,1,1,correct,correct,error_handling,7,7,FFmpeg,CWE-252,1566,48,0.9455637335777283,0.0014244318008422852,1,1,1,1,1,4,7,short_<2k,0,0,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,338,1,1,1,1
197223,1,1,correct,correct,bounds,7,7,njs,CWE-787,1138,57,0.947179913520813,0.0022968053817749023,1,1,1,1,1,12,11,short_<2k,0,0,all_methods_yes,3,1,1,1,1,1,1,repair_present_override_candidate:bounds_or_shape_check,retrieval_low_margin,285,1,1,1,1
197239,1,1,correct,correct,error_handling,7,7,tensorflow,CWE-20,5096,109,0.9658677577972412,0.008997857570648193,1,1,1,1,1,2,5,long_5k_10k,0,3,all_methods_yes,3,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1010,1,1,1,1
197242,1,1,correct,correct,bounds,7,7,tensorflow,CWE-908,9667,206,0.9553876519203186,0.0059667229652404785,1,1,1,1,1,9,1,long_5k_10k,0,0,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,1625,1,1,1,1
197247,1,1,correct,correct,bounds,2,7,tensorflow,CWE-369,2523,63,0.9360512495040894,0.006406426429748535,0,0,1,1,1,21,5,medium_2k_5k,0,1,method_disagreement,0,0,0,0,0,0,0,repair_present_override_candidate:bounds_or_shape_check,retrieval_low_margin,501,1,1,0,0
197262,1,1,correct,correct,error_handling,6,7,tensorflow,CWE-125,4354,107,0.9671514630317688,0.008011400699615479,1,1,1,1,1,1,3,medium_2k_5k,3,3,near_consensus_yes,1,0,0,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1055,1,1,1,1
197305,1,1,correct,correct,bounds,7,7,pjproject,CWE-200,839,29,0.9479594230651855,0.0,1,1,1,1,1,7,3,short_<2k,0,0,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,196,1,1,1,1
197318,1,0,FN,conservative_consensus_false_negative,error_handling,0,7,tensorflow,CWE-703,418,9,0.9566102027893066,0.0013406872749328613,0,0,0,0,0,0,3,short_<2k,0,0,all_methods_no,2,0,0,0,0,0,0,no_repair_verifier_candidate,retrieval_low_margin,81,0,0,0,0
197326,1,1,correct,correct,bounds,3,7,tensorflow,CWE-703,2300,56,0.9412029981613159,0.0002384781837463379,0,0,1,1,1,2,1,medium_2k_5k,0,0,method_disagreement,0,0,0,0,0,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,440,1,1,1,1
197359,1,1,correct,correct,bounds,6,7,tensorflow,CWE-703,4992,125,0.9268859028816223,0.012466609477996826,1,1,1,1,1,7,5,medium_2k_5k,0,0,near_consensus_yes,0,1,1,0,0,1,1,no_repair_verifier_candidate,retrieval_pos_margin,956,1,1,1,1
197395,1,1,correct,correct,error_handling,2,7,tensorflow,CWE-369,1647,45,0.9532254934310913,-0.002551853656768799,0,0,1,1,1,0,2,short_<2k,0,0,method_disagreement,1,0,0,1,1,0,0,repair_present_override_candidate:bounds_or_shape_check,retrieval_low_margin,300,0,0,0,0
197466,1,1,correct,correct,error_handling,5,7,tensorflow,CWE-476,3703,90,0.9445383548736572,0.007312655448913574,1,1,1,1,1,3,4,medium_2k_5k,2,1,method_disagreement,2,0,0,1,1,0,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,624,1,1,1,1
197499,1,1,correct,correct,error_handling,7,7,gpac,CWE-416,3101,96,0.9534635543823242,-0.0011047124862670898,1,1,1,1,1,2,16,medium_2k_5k,3,2,all_methods_yes,3,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,708,1,1,1,1
197511,1,1,correct,correct,bounds,6,7,libjpeg,CWE-787,1103,35,0.9453796148300171,0.004572629928588867,1,1,1,1,1,4,4,short_<2k,0,2,near_consensus_yes,2,1,1,1,1,0,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,220,1,1,1,1
197517,1,1,correct,correct,error_handling,7,7,glewlwyd,CWE-787,7137,150,0.9434453248977661,0.005967676639556885,1,1,1,1,1,4,43,long_5k_10k,1,5,all_methods_yes,12,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1245,1,1,1,1
197518,1,1,correct,correct,bounds,6,7,tensorflow,CWE-703,3191,68,0.9746449589729309,0.004748344421386719,1,1,1,1,1,3,1,medium_2k_5k,0,0,near_consensus_yes,1,0,0,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,649,1,1,1,1
197565,1,1,correct,correct,error_handling,5,7,wolfMQTT,CWE-787,7554,241,0.9409051537513733,0.004338979721069336,1,1,1,1,1,2,29,long_5k_10k,2,0,method_disagreement,8,1,1,0,0,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1105,1,1,1,1
197593,1,1,correct,correct,memory_api,7,7,njs,CWE-416,1335,51,0.9128586053848267,0.00253903865814209,1,1,1,1,1,0,3,short_<2k,0,6,all_methods_yes,1,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,288,1,1,1,1
197666,1,1,correct,correct,error_handling,5,7,njs,CWE-703,4494,174,0.9620441198348999,0.010572075843811035,1,1,1,1,1,12,25,medium_2k_5k,0,0,method_disagreement,3,0,0,1,1,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,805,1,1,1,1
197719,1,1,correct,correct,bounds,7,7,tensorflow,CWE-125,2111,45,0.9999998211860657,0.057861506938934326,1,1,1,1,1,3,2,medium_2k_5k,0,0,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_pos_margin,341,1,1,1,1
197748,1,1,correct,correct,error_handling,7,7,tensorflow,CWE-703,2247,65,0.9510757923126221,0.00047516822814941406,1,1,1,1,1,0,9,medium_2k_5k,0,0,all_methods_yes,2,1,1,1,1,1,1,repair_present_override_candidate:bounds_or_shape_check,retrieval_low_margin,572,1,1,1,1
197760,1,1,correct,correct,error_handling,2,7,tensorflow,CWE-125,1030,24,0.9496239423751831,0.0020112991333007812,0,0,1,1,1,0,8,short_<2k,0,0,method_disagreement,0,0,0,0,0,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,185,0,0,1,1
197796,1,1,correct,correct,bounds,7,7,qemu,CWE-703,4407,140,0.9464443922042847,0.00034314393997192383,1,1,1,1,1,21,16,medium_2k_5k,0,1,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,859,1,1,1,1
197801,1,1,correct,correct,error_handling,4,7,tensorflow,CWE-345,1688,45,0.909969687461853,-0.0012814998626708984,1,1,1,1,1,4,7,short_<2k,1,0,method_disagreement,0,0,0,0,0,0,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,391,1,1,1,1
197824,1,1,correct,correct,error_handling,7,7,gpac,CWE-416,1090,36,0.9431226253509521,0.0001412034034729004,1,1,1,1,1,0,11,short_<2k,0,0,all_methods_yes,4,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,219,1,1,1,1
197826,1,0,FN,conservative_consensus_false_negative,error_handling,0,7,tensorflow,CWE-824,2329,70,0.9342254996299744,0.008048951625823975,0,0,0,0,0,1,15,medium_2k_5k,0,0,all_methods_no,2,0,0,0,0,0,0,no_repair_verifier_candidate,retrieval_low_margin,543,0,0,0,0
197893,1,1,correct,correct,error_handling,5,7,tensorflow,CWE-703,568,11,0.9411569237709045,-0.00557941198348999,1,1,1,1,1,0,1,short_<2k,0,0,method_disagreement,0,0,0,1,1,0,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,96,1,1,1,1
197973,1,1,correct,correct,error_handling,5,7,crun,CWE-276,3429,93,0.94010329246521,0.0033065080642700195,1,1,1,1,1,5,15,medium_2k_5k,0,1,method_disagreement,5,0,0,0,0,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,598,1,1,1,1
197998,1,1,correct,correct,bounds,7,7,tensorflow,CWE-703,2727,64,0.9927682876586914,0.01371455192565918,1,1,1,1,1,5,2,medium_2k_5k,0,0,all_methods_yes,1,1,1,1,1,1,1,no_repair_verifier_candidate,retrieval_pos_margin,509,1,1,1,1
198010,1,1,correct,correct,error_handling,7,7,radare2,CWE-125,7850,310,0.9741929173469543,0.01122128963470459,1,1,1,1,1,18,27,long_5k_10k,7,9,all_methods_yes,9,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,2090,1,1,1,1
198013,1,1,correct,correct,bounds,5,7,tensorflow,CWE-703,11099,231,0.95183265209198,0.0012999176979064941,1,1,1,1,1,22,5,very_long_10k_plus,0,2,method_disagreement,3,1,1,0,0,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1951,1,1,1,1
198116,1,1,correct,correct,bounds,7,7,tensorflow,CWE-125,3054,69,0.9519917964935303,0.005492687225341797,1,1,1,1,1,13,2,medium_2k_5k,0,0,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,711,1,1,1,1
198117,1,1,correct,correct,bounds,7,7,tensorflow,CWE-476,6758,129,0.976059079170227,0.013936042785644531,1,1,1,1,1,1,1,long_5k_10k,0,0,all_methods_yes,1,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_pos_margin,1165,1,1,1,1
198161,1,1,correct,correct,error_handling,7,7,ImageMagick,CWE-125,16319,486,1.0000001192092896,1.1920928955078125e-07,1,1,1,1,1,30,88,very_long_10k_plus,1,0,all_methods_yes,28,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,3365,1,1,1,1
198169,1,1,correct,correct,bounds,7,7,tensorflow,CWE-369,237,5,0.9524258375167847,-0.029471516609191895,1,1,1,1,1,2,2,short_<2k,0,0,all_methods_yes,1,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_neg_margin,40,1,1,1,1
198239,1,1,correct,correct,error_handling,7,7,barebox,CWE-200,1384,65,0.9476161599159241,0.003004133701324463,1,1,1,1,1,4,14,short_<2k,1,2,all_methods_yes,2,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,301,1,1,1,1
198259,1,1,correct,correct,bounds,6,7,tensorflow,CWE-369,1647,33,0.9747096300125122,0.02518153190612793,1,1,1,1,1,4,0,short_<2k,1,0,near_consensus_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_pos_margin,271,0,0,1,1
198282,1,1,correct,correct,bounds,5,7,tensorflow,CWE-369,4587,100,0.942965030670166,0.003368377685546875,1,1,1,1,1,9,3,medium_2k_5k,0,0,method_disagreement,2,0,0,1,1,0,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,756,1,1,1,1
198350,1,1,correct,correct,error_handling,7,7,owntone-server,CWE-416,2487,87,0.9564245939254761,0.00089263916015625,1,1,1,1,1,6,12,medium_2k_5k,3,0,all_methods_yes,1,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,626,1,1,1,1
198374,1,1,correct,correct,error_handling,4,7,tensorflow,CWE-703,5377,124,0.9643769264221191,-0.0010074377059936523,1,1,1,1,1,0,15,long_5k_10k,0,0,method_disagreement,15,0,0,0,0,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1045,1,1,1,1
198399,1,1,correct,correct,error_handling,7,7,uftpd,CWE-787,890,29,0.9484754800796509,0.0015552043914794922,1,1,1,1,1,1,3,short_<2k,1,0,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,278,1,1,1,1
198439,1,1,correct,correct,error_handling,6,7,mruby,CWE-288,50746,1828,0.9957659244537354,-0.004718959331512451,1,1,1,1,1,40,122,very_long_10k_plus,0,0,near_consensus_yes,19,1,1,1,1,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,11152,1,1,1,1
198449,1,1,correct,correct,bounds,7,7,pjproject,CWE-787,1767,65,0.9543824195861816,0.0009025335311889648,1,1,1,1,1,14,8,short_<2k,0,0,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,365,1,1,1,1
198452,1,1,correct,correct,low_keyword_signal,2,7,tensorflow,CWE-703,1722,37,0.9537745118141174,0.004415750503540039,0,0,1,1,1,0,0,short_<2k,0,0,method_disagreement,0,0,0,0,0,0,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,265,0,0,1,1
198476,1,1,correct,correct,error_handling,7,7,njs,CWE-416,2245,86,0.954693078994751,0.0021262168884277344,1,1,1,1,1,1,12,medium_2k_5k,0,0,all_methods_yes,2,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,454,1,1,1,1
198499,1,1,correct,correct,error_handling,7,7,micro-ecc,CWE-415,2725,73,0.925962507724762,0.0005155801773071289,1,1,1,1,1,0,5,medium_2k_5k,1,0,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,596,1,1,1,1
198523,1,1,correct,correct,lifecycle,7,7,tensorflow,CWE-416,1155,28,0.9547367095947266,-0.0038237571716308594,1,1,1,1,1,0,1,short_<2k,3,1,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,212,1,1,1,1
198545,1,1,correct,correct,bounds,6,7,u-boot,CWE-787,2210,106,0.9448509216308594,0.0013740062713623047,1,1,1,1,1,13,11,medium_2k_5k,0,1,near_consensus_yes,3,0,0,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,556,1,1,1,1
198556,1,1,correct,correct,bounds,7,7,mruby,CWE-703,1634,63,0.9783458709716797,0.01683562994003296,1,1,1,1,1,5,1,short_<2k,0,0,all_methods_yes,0,1,1,1,1,1,1,no_repair_verifier_candidate,retrieval_pos_margin,396,1,1,1,1
198566,1,1,correct,correct,error_handling,7,7,libmobi,CWE-787,2248,59,0.9595619440078735,0.0035366415977478027,1,1,1,1,1,0,6,medium_2k_5k,1,3,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,472,1,1,1,1
198662,1,1,correct,correct,bounds,7,7,vim,CWE-787,1308,53,0.9543809294700623,-0.00045734643936157227,1,1,1,1,1,5,4,short_<2k,0,0,all_methods_yes,1,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,320,1,1,1,1
198692,1,1,correct,correct,error_handling,7,7,ipsec,CWE-125,1471,66,0.9406472444534302,0.004206657409667969,1,1,1,1,1,0,18,short_<2k,1,1,all_methods_yes,2,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,384,1,1,1,1
198695,1,1,correct,correct,memory_api,7,7,MilkyTracker,CWE-787,8477,415,0.9373185634613037,0.004247903823852539,1,1,1,1,1,22,23,long_5k_10k,18,25,all_methods_yes,6,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,2317,1,1,1,1
198703,1,1,correct,correct,bounds,7,7,LibRaw,CWE-189,1410,50,1.0000001192092896,0.016089558601379395,1,1,1,1,1,6,5,short_<2k,1,3,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_pos_margin,532,1,1,1,1
198736,1,1,correct,correct,error_handling,7,7,linux,CWE-401,638,24,0.9631800055503845,2.0444393157958984e-05,1,1,1,1,1,0,6,short_<2k,0,1,all_methods_yes,1,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,148,1,1,1,1
198743,1,1,correct,correct,error_handling,4,7,LuaJIT,CWE-125,1384,50,0.9278562068939209,0.008090615272521973,1,1,1,1,1,1,11,short_<2k,0,0,method_disagreement,1,0,0,0,0,0,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,334,1,1,1,1
198927,1,1,correct,correct,error_handling,7,7,radare2,CWE-125,1947,76,0.983761191368103,-0.002921581268310547,1,1,1,1,1,2,16,short_<2k,2,2,all_methods_yes,5,1,1,1,1,1,1,repair_present_override_candidate:added_guard,retrieval_low_margin,498,1,1,1,1
198983,1,1,correct,correct,bounds,7,7,swtpm,CWE-125,1134,36,0.9563277363777161,0.002317667007446289,1,1,1,1,1,6,4,short_<2k,0,0,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,198,1,1,1,1
199159,1,1,correct,correct,error_handling,7,7,linux,CWE-362,2961,96,0.9587963819503784,0.0009225010871887207,1,1,1,1,1,12,41,medium_2k_5k,3,0,all_methods_yes,6,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,619,1,1,1,1
199712,1,0,FN,conservative_consensus_false_negative,memory_api,0,7,linux,CWE-415,152,7,0.9369207620620728,-0.0032840967178344727,0,0,0,0,0,0,0,short_<2k,0,1,all_methods_no,0,0,0,0,0,0,0,no_repair_verifier_candidate,retrieval_low_margin,31,0,0,0,0
199767,1,1,correct,correct,error_handling,7,7,hexchat,CWE-22,2721,101,0.9405249953269958,-0.0004279017448425293,1,1,1,1,1,0,10,medium_2k_5k,0,0,all_methods_yes,5,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,672,1,1,1,1
199778,1,1,correct,correct,error_handling,6,7,puma,CWE-444,19279,953,0.9263651371002197,0.003126680850982666,1,1,1,1,1,34,381,very_long_10k_plus,0,0,near_consensus_yes,0,1,1,0,0,1,1,no_repair_verifier_candidate,retrieval_low_margin,5982,1,1,1,1
199833,1,1,correct,correct,error_handling,7,7,chafa,CWE-476,15134,336,0.9407910108566284,0.003078758716583252,1,1,1,1,1,11,20,very_long_10k_plus,4,5,all_methods_yes,0,1,1,1,1,1,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,2154,1,1,1,1
