author_no_yes_correct,author_no_yes_pred,best_ensemble_correct,best_ensemble_pred,bounds_keyword_count,char_len,cwe,error_handling_keyword_count,idx,lifecycle_keyword_count,line_count,memory_api_count,null_keyword_count,old_rag_correct,old_rag_pred,patch_contrast_correct,patch_contrast_pred,positive_weighted_rag_correct,positive_weighted_rag_pred,project,retrieval_pos_neg_margin_max,retrieval_top1_score,target,token_len_approx,yes_only_correct,yes_only_pred,zero_shot_correct,zero_shot_pred,base_pred_column,base_pred,repair_verifier_available,repair_verifier_pred,repair_present,repair_type,repair_confidence,repair_evidence,repair_reason,repair_policy_skip_reason,repair_override,repair_applied_pred,repair_applied_correct
1,1,1,1,14,3314,CWE-119,11,195565,0,136,3,4,1,1,1,1,1,1,hhvm,0.010402560234069824,0.9301630854606628,1,876,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,Target has overflow checks like 'if (integral + thousand_sep.size() * ((integral-1) / 3) < integral)' and 'if (reslen + dec_point.size() < dec_point.size())' which are unrelated to the historical pascal string length deduction or allocation doubling overflow guards.,"The historical repair guards pascal string length deduction and allocation doubling overflow, which are semantically and structurally absent from the target's number formatting string construction logic.",verifier_not_no,0,1,1
1,1,1,1,4,410,CWE-787,3,195626,0,19,1,0,1,1,1,1,1,1,qemu,0.0028516054153442383,0.9710602760314941,1,98,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,"No batch accumulation guard exists; target directly calls memcpy(elem.in_sg[0].iov_base, buf, len) without checking len against elem.in_sg[0].iov_len.","The historical repair adds a batching/bounds guard for a vhost buffer accumulation loop in Linux, which is entirely absent and irrelevant to the single-shot memcpy in QEMU's send_control_msg; furthermore, the evidence is primarily a bounds/shape check, so the YES stands.",verifier_not_no,0,1,1
0,0,1,1,0,1859,CWE-476,7,195629,1,42,0,5,0,0,1,1,0,0,tensorflow,0.014657318592071533,0.9446703791618347,1,387,1,1,0,0,best_ensemble_pred,1,1,1,False,added_guard,high,"The historical repair is a bounds check (bytes_read > to_read) guarding a memcpy in a Linux kernel driver, which is completely unrelated to the TensorFlow target function dealing with device assignment and null pointer dereference (CWE-476).","The historical repair is primarily a bounds/shape check on a memcpy operation in a different project and CWE, making it irrelevant to the target's null pointer dereference risk, so the YES should not be rejected.",verifier_not_no,0,1,1
1,1,1,1,16,4339,CWE-703,21,195665,15,155,18,2,1,1,0,0,0,0,njs,0.010452032089233398,0.9708391427993774,1,900,1,1,1,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"Target has a length overflow guard `(length + delta) > NJS_MAX_LENGTH` protecting array expansion, but the historical evidence repairs a buffer size underflow `<` vs `>` comparison for blob access in harfbuzz, which is semantically unrelated.","The historical repair evidence addresses a completely different bounds check (blob length vs metrics size in harfbuzz) that cannot be mapped to the target's array length overflow guard, so the specific repair obligation is not present.",verifier_not_no,0,1,1
1,1,1,1,0,3296,CWE-703,4,195670,3,121,0,0,1,1,1,1,1,1,pjproject,0.0013625621795654297,0.93860924243927,1,798,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function xml_parse_node does not use snprintf or allocate dynamic buffers for string formatting, so the historical snprintf/buffer-realloc guard is entirely absent and irrelevant.","The historical repair adds a loop and error-handling guard for snprintf buffer truncation, which is completely unrelated to the target's XML parsing logic and is not present in the target.",verifier_not_no,0,1,1
1,1,1,1,40,51274,CWE-703,122,195691,0,1844,0,19,1,1,0,0,1,1,mruby,-0.004718959331512451,0.9957659244537354,1,11267,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function is mrb_vm_exec, which does not contain the gc_mark or MRB_TT_FREE guard logic from the historical mrb_gc_free_stack repair.","The historical repair guards mrb_gc_mark against MRB_TT_FREE use-after-free in a stack clearing function, which is entirely absent from the different target function mrb_vm_exec.",verifier_not_no,0,1,1
1,1,1,1,2,2805,CWE-200,5,195692,0,55,0,1,1,1,1,1,1,1,FreeRTOS-Kernel,-0.0006622076034545898,0.9151371717453003,1,427,1,1,1,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,Target contains an integer overflow guard: configASSERT( ( uxItemSize == 0 ) || ( uxQueueLength == ( xQueueSizeInBytes / uxItemSize ) ) ); before pvPortMalloc.,"The historical evidence repairs a buffer bounds check (descsz >= 4 && descsz <= 20) for array access, while the target function guards against integer overflow for memory allocation, making the operations, variables, and bounds semantically different.",verifier_not_no,0,1,1
1,1,1,1,1,3323,CWE-703,0,195720,1,80,0,0,1,1,0,0,0,0,mvfst,0.004237353801727295,0.9019692540168762,1,581,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function contains null/optionality checks on cipher objects (e.g., `if (zeroRttReadCipher)`) and transport params (`if (!clientParams)`), which are unrelated to the historical tensor shape/element count guards.","The historical repair adds tensor shape/element count validation guards for a TensorFlow FusedBatchNorm operation, which is completely unrelated to the target mvfst QUIC handshake cipher extraction logic, and the evidence is primarily bounds/shape.",verifier_not_no,0,1,1
1,1,1,1,11,6317,CWE-703,12,195740,3,170,0,0,1,1,1,1,1,1,libjpeg,0.0031682252883911133,0.9484370946884155,1,1457,1,1,1,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The historical repair evidence is a Linux kernel signal handler initialization (setting sa_restorer to NULL), which is completely unrelated to the libjpeg target function's JPEG scan line processing and array pointer dereferences.","The historical evidence involves a completely different project, operation, and semantic variable (Linux kernel signal struct initialization) that cannot be mapped to the libjpeg target function's buffer/line pointer operations, so no relevant bounds/shape repair obligation exists in the target.",verifier_not_no,0,1,1
1,1,1,1,10,5436,CWE-703,12,195741,3,150,0,0,1,1,1,1,1,1,libjpeg,0.007076263427734375,0.9254448413848877,1,1176,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
1,1,1,1,13,15815,CWE-476,50,195742,1,498,1,9,0,0,1,1,1,1,gpac,0.012874484062194824,0.9674011468887329,1,3413,1,1,1,1,best_ensemble_pred,1,1,0,True,added_guard,high,if (mov->moov && !mov->moov->mvhd) { ... return GF_ISOM_INVALID_FILE; } and if (mov->meta && !mov->meta->handler) { ... return GF_ISOM_INVALID_FILE; },"The target function already contains explicit NULL pointer guards for mov->moov->mvhd and mov->meta->handler that block the path with an error return, satisfying the same semantic repair obligation as the historical patch.",,1,0,0
1,1,1,1,1,2398,CWE-476,1,195752,0,47,2,0,1,1,1,1,1,1,tensorflow,-0.000141143798828125,0.9620176553726196,1,472,1,1,1,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"Target contains OP_REQUIRES checks for IsMatrix(indices) and IsVector(dense_shape), but lacks the exact cross-dimension equality check (indices.dim_size(1) == dense_shape.dim_size(0)) required by the historical evidence before passing them to sparse::SparseTensor::Create.","The target function lacks the specific cross-variable dimension equality check (indices rank matching dense_shape length) that the historical repair evidence mandates, even though it contains basic shape checks for the individual inputs.",verifier_not_no,0,1,1
1,1,1,1,0,1049,CWE-703,1,195768,0,23,2,0,1,1,1,1,1,1,tensorflow,0.0016388297080993652,0.9521333575248718,1,220,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target function checks epsilon > 0 and handles resource creation status, but contains no NumElements/GetTensorDim guards for scale, offset, mean, or variance.","The historical repair adds dimension-mismatch guards for FusedBatchNorm parameters, which are entirely absent from the target QuantileStreamResource creation function.",verifier_not_no,0,1,1
1,1,1,1,1,1444,CWE-369,0,195800,0,47,0,0,0,0,0,0,0,0,deark,0.0006301999092102051,0.9547429084777832,1,446,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target function reads fields without EOF or negative value guards, e.g., bi->pdwidth = (bi->rowbytes*8)/bi->pixelsize; which can divide by zero if pixelsize is 0.","The historical repair guards EOF and negative dimensions in FFmpeg/jasper, which are absent in the deark target; additionally, the target's risky operation (division by pixelsize) is primarily a bounds/shape check issue, making the historical non-bounds guard irrelevant.",verifier_not_no,0,1,1
1,1,1,1,0,3632,CWE-476,11,195801,0,125,0,4,1,1,1,1,1,1,php-src,0.01088571548461914,0.9859155416488647,1,943,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,medium,"wddx_stack_top(stack, (void**)&ent1); ... wddx_stack_top(stack, (void**)&ent2); ... wddx_stack_top(stack, (void **)&ent);","The target function calls wddx_stack_top multiple times and dereferences the resulting entry pointers without any NULL guard, while the historical repair adds a NULL check for a similar stack peek operation, so the specific repair obligation is absent.",verifier_not_no,0,1,1
1,1,1,1,0,4198,CWE-703,11,195908,1,148,1,1,1,1,1,1,1,1,linux,0.005037069320678711,0.9569805860519409,1,827,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,The target function uses unconditional mutex_lock(&uuid_mutex) and does not contain any mutex_lock_interruptible guards or IDR removal operations.,"The historical repair adds a mutex_lock_interruptible guard over an IDR removal operation, which is entirely absent from the target btrfs function that operates on different data structures and uses unconditional locking.",verifier_not_no,0,1,1
1,1,1,1,166,79137,CWE-125,140,195909,4,2411,37,39,1,1,1,1,1,1,ImageMagick,-0.004742741584777832,1.0,1,13477,1,1,1,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,The historical repair bounds a loop variable `i` against `number_channels` (the minimum of multiple image channel counts) to prevent out-of-bounds pixel access. The target function `ReadOneMNGImage` is a MNG decoder that processes chunk data and does not contain a similar loop iterating over pixel channels with a minimum bounds check.,"The target function does not contain the specific bounds/shape repair obligation (bounding a loop iteration variable by the minimum of multiple image channel counts) established by the historical evidence, as it operates on entirely different data structures and logic.",verifier_not_no,0,1,1
1,1,1,1,1,983,CWE-787,3,195954,4,38,0,0,1,1,1,1,1,1,pjproject,-0.0008103847503662109,0.959976077079773,1,249,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function uses get_name_len and get_name to safely parse the name and then pj_memcpy for fixed 2-byte fields, with no memcmp on variable-length strings with hardcoded offsets.","The historical repair is a bounds/shape check (verifying name_len before memcmp) for a completely different operation and variable context, and the target function does not contain the same risky operation or the same semantic guard.",verifier_not_no,0,1,1
1,1,1,1,10,7615,CWE-787,1,195965,0,163,0,1,1,1,1,1,1,1,tensorflow,0.0031522512435913086,0.9539929628372192,1,1474,1,1,1,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function guards array writes with `OP_REQUIRES(ctx, loc < output_elements, ...)` before `output_t(loc) = ...`, which is a bounds check on a computed index vs buffer size, not a rank check on ndims >= 2.","The historical repair adds a rank check (ndims >= 2) to prevent dimension underflow, while the target function already contains a different bounds check (loc < output_elements) protecting flat buffer writes, so the specific repair obligation is not present.",verifier_not_no,0,1,1
1,1,1,1,0,313,CWE-703,1,195984,0,18,0,0,1,1,1,1,1,1,gpac,0.0006006360054016113,0.9499939680099487,1,92,1,1,1,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,The target function contains a while(1) loop that reads bytes into a fixed-size 1024-byte buffer `str` using `str[i] = gf_bs_read_u8(bs);` and increments `i` without any bounds check against the buffer size.,"The target function lacks a bounds check for the buffer index `i` against the buffer size 1024, which is a completely different semantic variable and bound than the historical evidence's loop bound `i < END_CMDS - 1`, so the specific repair obligation is not present.",verifier_not_no,0,1,1
0,0,0,0,3,1227,CWE-269,3,196276,0,33,0,0,0,0,0,0,0,0,lsquic,0.00020110607147216797,0.9467276930809021,1,212,0,0,0,0,best_ensemble_pred,0,0,,,,,,,,0,0,0
1,1,1,1,3,292,CWE-200,2,196316,1,18,2,0,1,1,1,1,1,1,barebox,-0.001987636089324951,0.9465223550796509,1,85,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,No snprintf truncation/overflow check exists in the target function.,"The historical repair adds a snprintf truncation/overflow guard for buffer sizing, which is completely absent in the target function that uses xmalloc and memcmp without any snprintf.",verifier_not_no,0,1,1
1,1,1,1,12,18096,CWE-416,103,196328,3,684,2,43,1,1,0,0,1,1,vim,0.005884289741516113,0.9577686786651611,1,4303,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function find_pattern_in_path does not contain the gchar_cursor() != NUL guard or the PBYTE operation; it operates on entirely different logic (file searching, regex matching, and string manipulation).","The historical repair guards PBYTE with a gchar_cursor() != NUL check in a completely different function (op_replace), which is absent from the target function find_pattern_in_path.",verifier_not_no,0,1,1
1,1,1,1,0,803,CWE-787,5,196578,0,29,0,1,1,1,1,1,1,1,vim,-0.00331193208694458,0.946467399597168,1,205,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,The target function uses alloc() to size a buffer and then performs mch_memmove and vim_memset without any bounds/overflow checks equivalent to the historical strlcpy/space_left or bytes_read==0 guards.,"The historical repair is primarily a bounds/shape check (buffer space tracking and bytes_read==0) for a different project and CWE, and the target lacks any equivalent guard, so the YES should not be rejected.",verifier_not_no,0,1,1
1,1,1,1,14,3420,CWE-369,0,196587,0,69,0,0,1,1,1,1,1,1,tensorflow,0.003684103488922119,0.960565447807312,1,729,1,1,1,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"Target checks updates.dims() == indices.dims() + params->dims() - 1 before ScatterFunctor, whereas historical repair checks input_indices_in.dim_size(1) == input_shape_in.dim_size(0) before ReshapeSparseTensor.","The target function guards a different semantic variable and bound (updates rank vs indices+params rank) protecting a different operation (ScatterFunctor) than the historical repair (indices dim_size vs shape dim_size protecting ReshapeSparseTensor), so the exact repair obligation is not present.",verifier_not_no,0,1,1
0,0,1,1,1,1007,CWE-284,10,196611,0,50,0,2,0,0,0,0,0,0,booth,0.001924753189086914,0.9564363956451416,1,263,1,1,0,0,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function contains no null-check guard on a string/path argument before passing it to a path resolution function, nor does it contain the specific `!dev_name` guard from the historical patch.","The historical repair adds a null-check guard (`!dev_name`) before calling `kern_path`, which is entirely absent in the target function operating on a different project and different variables/APIs.",verifier_not_no,0,1,1
0,0,0,0,0,228,CWE-787,1,196621,0,10,0,0,0,0,0,0,0,0,mruby,-0.9501098990440369,0.9528570175170898,1,67,0,0,0,0,best_ensemble_pred,0,0,,,,,,,,0,0,0
